Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
46,2024-03-05_12:20:48,55,7,1.2,0.9873176217079163,0.5614414836121967,4.0600196125679915,"[0.5935335159301758, 0.32740455865859985, 0.2060646265745163]","[0.5445640683174133, 0.20177602767944336, 0.23263800144195557]",[-1.79260045e-03  3.18483220e-04  7.20474896e-01  6.93478629e-01],[-0.65555378 -0.001756   -0.02597581  0.75469955]
47,2024-03-05_12:20:48,13,7,1.2,0.8674238324165344,0.39713861374637777,4.830023548832609,"[0.5269265174865723, 0.5056084394454956, 0.20455865561962128]","[0.4681463837623596, 0.38710856437683105, 0.26917657256126404]",[-0.00924665  0.01004422  0.70797096 -0.70610958],[-0.69671749  0.04602477 -0.07022612  0.71241473]
48,2024-03-05_12:20:48,16,14,1.2,0.7569747567176819,0.3776823603981387,6.592488600970864,"[0.5711057186126709, -0.42231032252311707, 0.20507852733135223]","[0.5005366802215576, -0.23249690234661102, 0.24115994572639465]",[ 0.00701877 -0.00845658 -0.13280817  0.99108083],[ 0.52413083 -0.4505077   0.55188668  0.46663773]
49,2024-03-05_12:20:48,58,14,1.2,0.7864631414413452,0.4019171023049257,5.206465653813128,"[0.6151396632194519, -0.22090741991996765, 0.20553545653820038]","[0.5618259906768799, -0.03361978381872177, 0.210988849401474]",[-0.00720565  0.00602001  0.98894042  0.14801584],[ 0.47745348 -0.46298493  0.54645808  0.50898595]
50,2024-03-05_12:20:48,60,14,1.2,0.723271369934082,0.25943224764541195,5.738491056575758,"[0.5715850591659546, -0.293075829744339, 0.20497159659862518]","[0.49757635593414307, -0.1584397256374359, 0.2618567943572998]",[-0.00231132  0.00085731  0.79143662  0.61124627],[ 0.51852578 -0.47364086  0.53551698  0.46905962]
51,2024-03-05_12:20:48,28,14,1.2,0.8039785623550415,0.3695412675389603,5.487272843827494,"[0.6156640648841858, -0.23686841130256653, 0.20575253665447235]","[0.5597501397132874, -0.09324156492948532, 0.21322929859161377]",[ 0.00983387 -0.01030479 -0.65197454  0.75810706],[ 0.47503823 -0.4608067   0.55214882  0.50707746]
52,2024-03-05_12:20:48,75,7,1.2,1.0171167850494385,0.6246388951684555,4.132092760926279,"[0.5561867952346802, 0.37974563241004944, 0.2054273933172226]","[0.4925541281700134, 0.22185878455638885, 0.247234508395195]",[ 0.00258276 -0.00524685  0.31105909  0.95037258],[-0.66384129 -0.0030322  -0.02565551  0.74742715]
53,2024-03-05_12:20:48,86,14,1.2,0.7785792350769043,0.28748495065722474,5.150158636166406,"[0.596700131893158, -0.19002774357795715, 0.20547185838222504]","[0.5356200337409973, -0.02640599012374878, 0.2137691080570221]",[-0.00794694  0.00600862  0.99888539  0.04613811],[ 0.48035565 -0.4686136   0.54481995  0.502823  ]
54,2024-03-05_12:20:48,56,14,1.2,0.7991325259208679,0.3539443366983345,5.120968933330891,"[0.5730365514755249, -0.17506268620491028, 0.20500467717647552]","[0.5136208534240723, -0.028039608150720596, 0.24702762067317963]",[-0.00867088  0.00767036  0.99719899 -0.07389287],[ 0.48832327 -0.48064488  0.53140878  0.49812206]
55,2024-03-05_12:20:48,11,7,1.2,0.9962072968482971,0.5911050557602773,3.955292124279492,"[0.5757035613059998, 0.2914433777332306, 0.2060404270887375]","[0.5206819176673889, 0.17454111576080322, 0.2355383336544037]",[ 0.00512474 -0.00601696  0.08953419  0.99595239],[-0.65886144 -0.00376943 -0.0250152   0.75183884]
