2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.539086, 0.520247, 0.155537, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538965, 0.520256, 0.155955, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538822, 0.520369, 0.155886, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538729, 0.520317, 0.155775, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538828, 0.52038, 0.155869, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538788, 0.520406, 0.155825, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.53871, 0.52043, 0.155757, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538901, 0.520523, 0.155889, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538961, 0.520481, 0.155924, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538923, 0.520482, 0.155902, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538988, 0.520387, 0.155934, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538936, 0.520415, 0.155886, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538836, 0.52045, 0.155825, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538891, 0.520383, 0.155915, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538842, 0.520382, 0.155907, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538899, 0.520351, 0.15595, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538763, 0.520482, 0.155878, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538877, 0.520441, 0.155896, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538905, 0.520453, 0.155885, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538931, 0.52044, 0.155895, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538983, 0.520384, 0.155928, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.53887, 0.520455, 0.155866, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538894, 0.520412, 0.155906, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538852, 0.520397, 0.155883, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538864, 0.520397, 0.1559, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538819, 0.520449, 0.155879, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538972, 0.520286, 0.155878, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538955, 0.520254, 0.155794, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538983, 0.520253, 0.155791, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
2.5, -0.2, 6.95312e-310, 6.95312e-310, 6.95312e-310, 0.539086, 0.520247, 0.155537, 0.538929, 0.520151, 0.155714, 2.96439e-322, 6.95312e-310, 6.95312e-310, 8.39912e-323, 6.91788e-310, 1.97626e-323, 0, 0, 1.76533e-19, 3.40798e+160, 1.4889e+195, 1.69084e-307, 0, 
